"rssi","echo_time","01"
-26,123.53,"04"
-23,178.59,"04"
-24,139.93,"04"
-25,133.65,"04"
-26,135.46,"04"
-26,132.31,"04"
-25,169.81,"04"
-27,15.99,"04"
-25,18.55,"04"
-26,76.12,"04"
-27,78.58,"04"
-24,191.14,"04"
-26,37.33,"04"
-27,127.36,"04"
-25,129.79,"04"
-24,48.61,"04"
-25,18.58,"04"
-26,314.95,"04"
-27,128.54,"04"
-26,91.13,"04"
-25,141.06,"04"
-25,139.8,"04"
-25,112.35,"04"
-27,139.82,"04"
-26,69.83,"04"
-25,204.87,"04"
-25,56.1,"04"
-26,27.32,"04"
-24,32.23,"04"
-25,18.64,"04"
-28,213.64,"04"
-26,134.82,"04"
-25,56.13,"04"
-26,97.38,"04"
-26,48.49,"04"
-24,54.81,"04"
-25,51.07,"04"
-25,11.14,"04"
-26,41.09,"04"
-27,113.59,"04"
-26,128.55,"04"
-27,19.77,"04"
-23,71,"04"
-25,189.84,"04"
-24,36.09,"04"
-26,127.3,"04"
-27,39.81,"04"
-24,168.58,"04"
-26,141.06,"04"
-25,124.83,"04"
-26,134.88,"04"
-26,56.1,"04"
-28,116.04,"04"
-25,21.07,"04"
-26,96.09,"04"
-24,27.37,"04"
-24,89.8,"04"
-25,38.58,"04"
-27,97.32,"04"
-24,131.09,"04"
-26,204.9,"04"
-25,122.31,"04"
-25,139.86,"04"
-26,41.05,"04"
-25,36.06,"04"
-23,18.56,"04"
-26,22.37,"04"
-26,148.64,"04"
-24,212.29,"04"
-26,68.61,"04"
-25,39.86,"04"
-26,127.32,"04"
-26,198.6,"04"
-25,16.16,"04"
-27,56.05,"04"
-26,211.08,"04"
-24,34.85,"04"
-26,123.54,"04"
-26,151.07,"04"
-27,128.61,"04"
-25,133.55,"04"
-26,21.04,"04"
-23,141.05,"04"
-25,84.86,"04"
-27,183.56,"04"
-25,36.07,"04"
-28,54.84,"04"
-25,219.9,"04"
-23,21.14,"04"
-27,157.3,"04"
-26,179.79,"04"
-24,128.59,"04"
-26,71.06,"04"
-24,17.33,"04"
-27,162.25,"04"
-25,192.75,"04"
-26,31.03,"04"
-24,127.36,"04"
-26,124.83,"04"
-25,127.32,"04"
-27,162.34,"04"
-25,37.28,"04"
-24,137.32,"04"
-25,46.07,"04"
-28,133.39,"04"
-26,37.3,"04"
-25,216.18,"04"
-26,137.39,"04"
-25,44.84,"04"
-26,128.56,"04"
-26,14.83,"04"
-24,44.86,"04"
-26,189.89,"04"
-25,184.96,"04"
-24,197.37,"04"
-26,28.51,"04"
-25,194.88,"04"
-27,181.08,"04"
-25,123.56,"04"
-25,141.11,"04"
-25,89.86,"04"
-24,197.34,"04"
-26,79.84,"04"
-25,214.84,"04"
-26,26.03,"04"
-25,127.3,"04"
-24,236.06,"04"
-23,191.13,"04"
-25,137.35,"04"
-25,108.51,"04"
-27,140.7,"04"
-27,26.08,"04"
-26,24.92,"04"
-26,27.37,"04"
-27,207.35,"04"
-25,202.36,"04"
-25,260.03,"04"
-26,68.62,"04"
-26,31.07,"04"
-25,191.09,"04"
-27,29.81,"04"
-27,73.57,"04"
-26,146.85,"04"
-24,121.09,"04"
-26,21.06,"04"
-25,177.31,"04"
-25,12.33,"04"
-25,58.71,"04"
-26,133.6,"04"
-25,31.04,"04"
-28,84.89,"04"
-26,31.11,"04"
-25,19.84,"04"
-27,53.63,"04"
-26,139.96,"04"
-23,156.05,"04"
-27,317.35,"04"
-25,74.73,"04"
-26,124.9,"04"
-26,167.77,"04"
-25,16.88,"04"
-25,189.87,"04"
-25,93.64,"04"
-27,31.09,"04"
-26,84.87,"04"
-26,162.3,"04"
-26,31.02,"04"
-28,197.39,"04"
-25,128.53,"04"
-27,154.83,"04"
-27,182.28,"04"
-26,126.02,"04"
-25,79.87,"04"
-26,108.6,"04"
-26,131.06,"04"
-25,133.6,"04"
-26,16.16,"04"
-27,126.13,"04"
-26,49.85,"04"
-26,234.84,"04"
-26,32.31,"04"
-26,201.09,"04"
-26,66.07,"04"
-25,33.57,"04"
-25,28.58,"04"
-25,111.05,"04"
-26,191.13,"04"
-25,177.34,"04"
-26,131.04,"04"
-27,159.87,"04"
-25,71.05,"04"
-25,31.08,"04"
-27,149.84,"04"
-28,144.84,"04"
-26,219.86,"04"
-24,137.27,"04"
-26,104.86,"04"
-26,28.6,"04"
-25,13.5,"04"
-25,131.05,"04"
-27,34.84,"04"
-27,202.36,"04"
-27,152.37,"04"
-26,127.34,"04"
-27,219.81,"04"
-24,123.54,"04"
-26,12.87,"04"
-24,19.76,"04"
-26,52.68,"04"
-27,200.95,"04"
-25,21.09,"04"
-26,36.09,"04"
-26,23.66,"04"
-25,154.88,"04"
-26,184.89,"04"
-24,153.6,"04"
-26,222.4,"04"
-26,102.29,"04"
-24,129.81,"04"
-24,157,"04"
-26,17.46,"04"
-27,184.86,"04"
-27,117.39,"04"
-26,196.11,"04"
-26,139.81,"04"
-26,33.64,"04"
-27,23.52,"04"
-27,146.11,"04"
-25,134.93,"04"
-25,144.8,"04"
-24,34.84,"04"
-25,167.29,"04"
-25,49.81,"04"
-26,137.24,"04"
-27,129.89,"04"
-27,93.59,"04"
-24,138.49,"04"
-25,62.38,"04"
-26,31.05,"04"
-25,216.09,"04"
-26,33.62,"04"
-27,163.56,"04"
-24,56.09,"04"
-25,147.3,"04"
-27,23.6,"04"
-25,37.31,"04"
-27,194.82,"04"
-25,46.15,"04"
-24,23.55,"04"
-25,31.15,"04"
-25,99.79,"04"
-24,183.97,"04"
-28,195.98,"04"
-26,222.24,"04"
-26,148.57,"04"
-26,18.54,"04"
-25,11.57,"04"
-28,73.57,"04"
-24,126.09,"04"
-27,154.78,"04"
-27,29.78,"04"
-24,33.57,"04"
-26,163.65,"04"
-25,24.84,"04"
-26,146.16,"04"
-26,202.39,"04"
-26,21.05,"04"
-26,126.07,"04"
-27,48.68,"04"
-25,183.56,"04"
-24,147.32,"04"
-25,203.62,"04"
-26,154.83,"04"
-24,11.01,"04"
-27,136.09,"04"
-26,22.32,"04"
-23,24.78,"04"
-24,43.6,"04"
-26,193.57,"04"
-24,61.04,"04"
-26,146.07,"04"
-27,89.88,"04"
-25,227.37,"04"
-25,136.91,"04"
-26,208.6,"04"
-25,48.71,"04"
-26,202.31,"04"
-26,132.38,"04"
-25,159.84,"04"
-26,24.84,"04"
-25,119.32,"04"
-27,201.1,"04"
-25,26.2,"04"
-25,24.86,"04"
-24,32.3,"04"
-25,174.82,"04"
-26,62.42,"04"
-26,136.07,"04"
-25,253.57,"04"
-26,26.14,"04"
-25,98.61,"04"
-25,143.55,"04"
-25,139.15,"04"
-27,201.05,"04"
-26,21.55,"04"
-26,161,"04"
-26,196.16,"04"
-26,16.08,"04"
-25,11.07,"04"
-25,47.35,"04"
-25,52.37,"04"
-26,189.84,"04"
-26,138.6,"04"
-29,196.07,"04"
-24,21.11,"04"
-27,13.61,"04"
-26,136.04,"04"
-24,82.35,"04"
-25,32.39,"04"
-25,28.59,"04"
-27,49.89,"04"
-25,14.8,"04"
-25,19.86,"04"
-27,101.08,"04"
-25,198.38,"04"
-27,131.08,"04"
-27,18.58,"04"
-27,99.81,"04"
-26,121.06,"04"
-27,123.53,"04"
-25,133.59,"04"
-25,132.31,"04"
-25,46.16,"04"
-28,128.59,"04"
-25,36.84,"04"
-25,129.91,"04"
-26,133.49,"04"
-26,176.02,"04"
-25,156.13,"04"
-25,128.54,"04"
-25,296.11,"04"
-25,15.99,"04"
-27,136.11,"04"
-27,28.55,"04"
-27,116.06,"04"
-26,201.02,"04"
-27,31.06,"04"
-26,78.9,"04"
-26,219.85,"04"
-26,154.86,"04"
-26,224.82,"04"
-25,17.29,"04"
-27,26.1,"04"
-27,12.4,"04"
-27,114.83,"04"
-29,81.1,"04"
-26,8.61,"04"
-27,18.59,"04"
-24,139.81,"04"
-26,11.07,"04"
-26,18.6,"04"
-27,127.34,"04"
-26,122.32,"04"
-25,144.82,"04"
-26,106.05,"04"
-25,128.59,"04"
-26,16.1,"04"
-26,128.57,"04"
-26,140.67,"04"
-25,198.6,"04"
-26,152.27,"04"
-23,87.35,"04"
-24,152.3,"04"
-25,19.9,"04"
-26,54.79,"04"
-26,96.07,"04"
-24,24.88,"04"
-27,79.79,"04"
-24,154.85,"04"
-27,128.62,"04"
-26,204.83,"04"
-25,106.08,"04"
-26,48.58,"04"
-25,217.34,"04"
-27,128.59,"04"
-27,126.05,"04"
-26,39.08,"04"
-26,22.26,"04"
-27,18.61,"04"
-25,88.58,"04"
-26,13.62,"04"
-25,79.82,"04"
-26,96,"04"
-26,129.91,"04"
-25,177.32,"04"
-26,173.59,"04"
-26,171.1,"04"
-25,133.61,"04"
-26,42.32,"04"
-26,68.58,"04"
-26,128.53,"04"
-25,102.36,"04"
-24,66.08,"04"
-25,127.36,"04"
-27,44.84,"04"
-27,12.39,"04"
-28,143.64,"04"
-26,162.33,"04"
-25,22.27,"04"
-26,27.35,"04"
-24,31.09,"04"
-27,253.79,"04"
-26,134.78,"04"
-24,177.32,"04"
-23,39.91,"04"
-24,131.03,"04"
-26,74.87,"04"
-25,134.83,"04"
-25,148.55,"04"
-26,17.95,"04"
-25,6.1,"04"
-25,197.35,"04"
-26,33.56,"04"
-26,136.11,"04"
-26,165.23,"04"
-27,144.71,"04"
-25,201.12,"04"
-27,157.24,"04"
-26,39.83,"04"
-26,123.6,"04"
-26,101.04,"04"
-24,18.67,"04"
-25,107.33,"04"
-25,93.55,"04"
-24,34.86,"04"
-26,26.06,"04"
-26,147.29,"04"
-25,109.79,"04"
-24,9.8,"04"
-27,161.06,"04"
-25,21.04,"04"
-26,214.77,"04"
-26,144.82,"04"
-26,203.36,"04"
-25,89.85,"04"
-26,198.58,"04"
-25,17.3,"04"
-27,192.36,"04"
-26,97.26,"04"
-26,21.12,"04"
-23,144.93,"04"
-25,91.07,"04"
-27,23.67,"04"
-26,172.37,"04"
-26,143.94,"04"
-24,126.06,"04"
-25,6.28,"04"
-27,125.01,"04"
-26,23.68,"04"
-25,203.58,"04"
-26,76.07,"04"
-24,204.85,"04"
-25,134.85,"04"
-25,122.24,"04"
-24,214.82,"04"
-27,133.55,"04"
-25,24.74,"04"
-24,146.07,"04"
-24,137.4,"04"
-27,114.85,"04"
-26,42.39,"04"
-23,229.94,"04"
-25,164.85,"04"
-27,171.09,"04"
-26,54.81,"04"
-26,92.29,"04"
-27,201.06,"04"
-27,127.31,"04"
-26,82.35,"04"
-25,187.35,"04"
-25,122.32,"04"
-26,57.3,"04"
-24,19.88,"04"
-27,21.14,"04"
-26,86.09,"04"
-26,7.36,"04"
-28,152.25,"04"
-25,126.15,"04"
-26,143.56,"04"
-26,108.51,"04"
-27,16.06,"04"
-26,206.19,"04"
-27,21.09,"04"
-25,26.1,"04"
-25,126.07,"04"
-27,81.11,"04"
-26,127.4,"04"
-26,223.6,"04"
-26,133.61,"04"
-26,124.93,"04"
-25,138.64,"04"
-26,99.8,"04"
-27,123.58,"04"
-26,197.38,"04"
-26,154.79,"04"
-27,192.39,"03"
-27,14.01,"03"
-22,139.84,"03"
-21,147.32,"03"
-29,141.12,"03"
-26,206.09,"03"
-27,134.89,"03"
-26,108.58,"03"
-24,22.33,"03"
-27,254.83,"03"
-30,143.59,"03"
-26,23.58,"03"
-31,138.61,"03"
-28,202.3,"03"
-29,141.09,"03"
-24,24.85,"03"
-26,51.17,"03"
-27,137.37,"03"
-27,38.55,"03"
-22,18.97,"03"
-28,134.81,"03"
-28,114.77,"03"
-27,213.56,"03"
-27,118.57,"03"
-23,53.63,"03"
-22,103.62,"03"
-22,149.82,"03"
-27,206.15,"03"
-28,139.77,"03"
-27,28.56,"03"
-22,161.03,"03"
-27,144.84,"03"
-28,22.29,"03"
-24,68.53,"03"
-26,132.28,"03"
-26,136.12,"03"
-23,131.08,"03"
-27,143.6,"03"
-26,141.1,"03"
-25,19.85,"03"
-23,146.1,"03"
-29,186.08,"03"
-28,118.57,"03"
-23,31.06,"03"
-29,31.09,"03"
-23,136.1,"03"
-28,134.79,"03"
-24,127.33,"03"
-27,43.55,"03"
-26,166.11,"03"
-26,168.56,"03"
-25,131.06,"03"
-29,69.79,"03"
-28,179.87,"03"
-25,17.25,"03"
-23,176.1,"03"
-26,103.65,"03"
-27,128.32,"03"
-27,22.39,"03"
-29,21.11,"03"
-24,127.32,"03"
-25,21.14,"03"
-24,208.61,"03"
-25,177.33,"03"
-27,193.63,"03"
-23,28.68,"03"
-24,129.84,"03"
-23,126.03,"03"
-23,21.12,"03"
-28,164.86,"03"
-27,137.27,"03"
-23,209.88,"03"
-25,143.56,"03"
-26,152.44,"03"
-33,146.11,"03"
-27,203.66,"03"
-28,186.07,"03"
-27,176.08,"03"
-25,144.94,"03"
-22,167.38,"03"
-28,188.57,"03"
-25,194.84,"03"
-24,174.55,"03"
-20,33.62,"03"
-30,182.37,"03"
-21,132.34,"03"
-21,42.31,"03"
-29,134.83,"03"
-29,134.78,"03"
-22,129.86,"03"
-23,206.01,"03"
-23,44.79,"03"
-26,114.85,"03"
-29,254.78,"03"
-21,154.83,"03"
-31,249.86,"03"
-28,144.84,"03"
-26,106.14,"03"
-24,194.89,"03"
-22,134.87,"03"
-24,168.52,"03"
-26,151.04,"03"
-25,147.36,"03"
-31,271.02,"03"
-28,153.62,"03"
-28,136.11,"03"
-27,173.61,"03"
-26,146.42,"03"
-24,117.54,"03"
-26,18.57,"03"
-26,134.83,"03"
-24,152.32,"03"
-29,248.65,"03"
-29,85.9,"03"
-27,145.16,"03"
-25,139.14,"03"
-28,326.07,"03"
-27,126.13,"03"
-25,98.58,"03"
-22,99.85,"03"
-25,244.85,"03"
-31,203.54,"03"
-29,52.38,"03"
-23,178.6,"03"
-24,108.59,"03"
-24,157.3,"03"
-25,46.07,"03"
-28,131.02,"03"
-21,123.61,"03"
-23,106.01,"03"
-25,201.04,"03"
-26,199.81,"03"
-25,128.55,"03"
-24,27.28,"03"
-26,133.62,"03"
-24,138.54,"03"
-28,18.53,"03"
-32,249.77,"03"
-25,136.06,"03"
-25,288.25,"03"
-28,113.29,"03"
-23,31.11,"03"
-25,196.1,"03"
-28,109.87,"03"
-24,138.56,"03"
-22,82.39,"03"
-29,33.58,"03"
-31,237.28,"03"
-30,138.67,"03"
-30,249.85,"03"
-23,37.35,"03"
-26,151.1,"03"
-25,22.26,"03"
-25,81.07,"03"
-25,117.32,"03"
-25,216.1,"03"
-20,146.03,"03"
-28,146.07,"03"
-25,42.36,"03"
-28,254.75,"03"
-27,83.56,"03"
-26,128.57,"03"
-25,18.58,"03"
-26,252.36,"03"
-22,129.84,"03"
-28,136.07,"03"
-25,129.84,"03"
-28,137.39,"03"
-25,19.91,"03"
-27,318.55,"03"
-27,134.85,"03"
-25,126.14,"03"
-26,203.55,"03"
-27,24.88,"03"
-25,131.1,"03"
-29,93.47,"03"
-23,91.17,"03"
-24,21.08,"03"
-28,241.1,"03"
-28,16.87,"03"
-24,22.27,"03"
-28,132.38,"03"
-25,213.61,"03"
-26,259.87,"03"
-25,104.77,"03"
-26,134.75,"03"
-26,34.91,"03"
-27,137.38,"03"
-23,42.37,"03"
-31,148.67,"03"
-31,178.54,"03"
-24,122.31,"03"
-23,124.87,"03"
-27,243.6,"03"
-23,101.1,"03"
-23,117.33,"03"
-24,159.55,"03"
-27,129.92,"03"
-26,136,"03"
-26,89.8,"03"
-25,86.05,"03"
-31,168.54,"03"
-27,101.09,"03"
-25,134.9,"03"
-28,132.29,"03"
-24,24.81,"03"
-25,28.6,"03"
-30,132.42,"03"
-24,23.54,"03"
-28,231.12,"03"
-26,143.68,"03"
-25,17.32,"03"
-30,132.29,"03"
-25,196.09,"03"
-25,141.07,"03"
-22,73.57,"03"
-24,195.75,"03"
-25,177.38,"03"
-28,138.62,"03"
-26,21.11,"03"
-26,37.46,"03"
-26,21.09,"03"
-27,141.08,"03"
-29,136.13,"03"
-28,13.56,"03"
-25,218.54,"03"
-28,22.34,"03"
-27,163.51,"03"
-25,52.68,"03"
-27,131.08,"03"
-23,129.85,"03"
-28,138.6,"03"
-26,247.28,"03"
-27,142.38,"03"
-26,17.41,"03"
-21,129.75,"03"
-31,136.15,"03"
-25,131.17,"03"
-26,41.16,"03"
-29,136.1,"03"
-25,22.33,"03"
-29,146.06,"03"
-27,219.85,"03"
-24,92.36,"03"
-29,142.38,"03"
-25,129.82,"03"
-26,139.85,"03"
-30,97.39,"03"
-23,91.12,"03"
-26,213.58,"03"
-24,136.08,"03"
-29,247.27,"03"
-23,207.29,"03"
-26,104.83,"03"
-25,106.15,"03"
-26,18.62,"03"
-29,146.12,"03"
-26,61.19,"03"
-28,202.34,"03"
-23,171.17,"03"
-23,129.79,"03"
-29,97.39,"03"
-23,141.04,"03"
-22,154.81,"03"
-23,132.34,"03"
-24,31.08,"03"
-25,24.65,"03"
-25,142.31,"03"
-30,332.3,"03"
-23,144.79,"03"
-24,274.82,"03"
-25,187.35,"03"
-24,137.32,"03"
-30,284.72,"03"
-23,201.14,"03"
-27,238.56,"03"
-26,191.18,"03"
-25,126.1,"03"
-29,87.37,"03"
-24,116.01,"03"
-28,136.1,"03"
-21,186.06,"03"
-25,123.57,"03"
-25,209.8,"03"
-27,326.06,"03"
-29,147.3,"03"
-27,146.15,"03"
-26,139.81,"03"
-30,136.04,"03"
-27,126.05,"03"
-26,142.36,"03"
-29,137.36,"03"
-22,209.92,"03"
-28,203.6,"03"
-25,53.57,"03"
-25,116.04,"03"
-23,141.07,"03"
-22,83.6,"03"
-28,33.55,"03"
-25,129.88,"03"
-27,150.96,"03"
-28,117.31,"03"
-29,267.28,"03"
-25,14.85,"03"
-25,248.58,"03"
-28,151.04,"03"
-23,208.53,"03"
-28,89.84,"03"
-25,19.84,"03"
-23,203.51,"03"
-25,134.82,"03"
-25,201.09,"03"
-25,124.81,"03"
-26,134.88,"03"
-23,18.85,"03"
-31,247.35,"03"
-30,91.14,"03"
-25,34.88,"03"
-23,142.33,"03"
-27,204.87,"03"
-23,127.36,"03"
-25,123.55,"03"
-29,246.06,"03"
-28,34.84,"03"
-24,208.59,"03"
-29,131.08,"03"
-25,14.87,"03"
-28,118.6,"03"
-27,184.74,"03"
-26,191.05,"03"
-26,117.28,"03"
-26,134.81,"03"
-30,33.71,"03"
-30,138.58,"03"
-28,139.82,"03"
-29,193.6,"03"
-25,53.66,"03"
-24,127.36,"03"
-23,172.31,"03"
-24,146.09,"03"
-24,101.01,"03"
-24,207.24,"03"
-23,134.83,"03"
-25,128.63,"03"
-23,131.37,"03"
-27,203.57,"03"
-23,190.86,"03"
-22,14.78,"03"
-28,137.33,"03"
-25,206.04,"03"
-25,18.54,"03"
-24,133.61,"03"
-25,132.29,"03"
-26,139.77,"03"
-27,129.84,"03"
-26,176.09,"03"
-23,13.55,"03"
-27,133.23,"03"
-27,242.31,"03"
-28,123.61,"03"
-24,23.66,"03"
-24,24.87,"03"
-27,199.94,"03"
-26,187.34,"03"
-22,133.59,"03"
-26,153.61,"03"
-28,11.13,"03"
-28,132.33,"03"
-24,157.26,"03"
-30,131.16,"03"
-29,241.09,"03"
-30,191.07,"03"
-27,88.58,"03"
-22,99.83,"03"
-25,21.08,"03"
-31,208.49,"03"
-21,146.05,"03"
-28,139.44,"03"
-22,14.8,"03"
-26,193.69,"03"
-25,144.82,"03"
-25,266.09,"03"
-27,24.81,"03"
-23,27.35,"03"
-21,142.38,"03"
-20,199.86,"03"
-27,36.09,"03"
-24,42.33,"03"
-23,128.59,"03"
-27,16.41,"03"
-24,157.38,"03"
-23,99.86,"03"
-22,116.05,"03"
-24,127.3,"03"
-28,146.09,"03"
-25,136.09,"03"
-29,129.8,"03"
-29,19.84,"03"
-28,208.59,"03"
-23,62.35,"03"
-27,244.84,"03"
-23,209.79,"03"
-24,137.36,"03"
-27,29.8,"03"
-23,179.89,"03"
-26,207.5,"03"
-25,213.54,"03"
-29,128.72,"03"
-22,129.88,"03"
-28,210.24,"03"
-26,276.1,"03"
-26,14.89,"03"
-24,97.31,"03"
-27,124.88,"03"
-28,17.36,"03"
-24,58.56,"03"
-28,128.63,"03"
-27,251.02,"03"
-23,141.06,"03"
-27,151.08,"03"
-23,214.83,"03"
-22,126.08,"03"
-27,41.03,"03"
-28,129.84,"03"
-26,56.18,"03"
-25,79.84,"03"
-26,119.75,"03"
-33,252.35,"03"
-27,153.46,"03"
-26,121.03,"03"
-24,134.84,"03"
-26,132.31,"03"
-24,14.81,"03"
-22,129.89,"03"
-26,177.31,"03"
-25,97.84,"03"
-26,92.34,"03"
-25,135.9,"03"
-27,18.55,"03"
-22,134.85,"03"
-25,251.1,"03"
-23,21.75,"03"
-26,21.14,"03"
-26,91.11,"03"
-26,18.65,"03"
-27,72.28,"03"
-28,132.26,"03"
-29,131.1,"03"
-28,8.64,"03"
-27,176.13,"03"
-26,136.13,"03"
-26,121.14,"03"
-28,132.34,"03"
-25,89.87,"03"
-26,109.79,"03"
-27,153.55,"03"
-25,147.29,"03"
-25,196.16,"03"
-29,163.62,"03"
-26,124.86,"03"
-25,147.33,"03"
-26,133.55,"03"
-28,163.58,"03"
-23,110.01,"03"
-28,136.05,"03"
-23,26.07,"03"
-25,95.08,"03"
-26,107.36,"03"
-29,124.85,"03"
-28,32.33,"03"
-25,203.57,"03"
-27,136.08,"03"
-22,176.05,"03"
-23,72.36,"03"
-30,108.58,"03"
-24,81.11,"03"
-27,18.54,"03"
-30,222.38,"03"
-25,28.51,"03"
-28,143.09,"03"
-27,118.62,"03"
-27,187.31,"03"
-25,176.03,"03"
-29,134.84,"03"
-26,89.78,"03"
-23,8.57,"03"
-32,248.69,"03"
-26,27.3,"03"
-28,133.58,"03"
-24,201.05,"03"
-31,252.3,"03"
-26,108.63,"03"
-26,144.84,"03"
-28,54.85,"03"
-21,89.8,"03"
-25,39.79,"03"
-26,91.12,"03"
-27,140.67,"03"
