"rssi","echo_time","01"
-24,295.81,"03"
-24,123.57,"03"
-25,126.07,"03"
-27,139.83,"03"
-25,84.85,"03"
-30,196.07,"03"
-28,146.06,"03"
-25,193.55,"03"
-27,218.46,"03"
-31,211.07,"03"
-26,196.08,"03"
-26,138.55,"03"
-15,81.11,"02"
-19,238.63,"02"
-16,37.3,"02"
-14,198.56,"02"
-15,63.49,"02"
-20,199.85,"02"
-12,124.93,"02"
-15,94.88,"02"
-22,126.58,"02"
-16,38.61,"02"
-17,92.3,"02"
-18,89.68,"02"
-15,25.34,"02"
-15,212.37,"02"
-17,21.1,"02"
-14,132.37,"02"
-17,128.65,"02"
-13,86.17,"02"
-16,68.62,"02"
-16,16.05,"02"
-15,194.89,"02"
-17,13.6,"02"
-16,97.37,"02"
-14,21.15,"02"
-16,128.55,"02"
-12,13.58,"02"
-25,23.82,"02"
-14,21.19,"02"
-20,69.83,"02"
-15,152.36,"02"
-12,34.79,"02"
-13,167.36,"02"
-12,137.34,"02"
-20,28.61,"02"
-15,217.43,"02"
-18,54.82,"02"
-13,146.18,"02"
-12,77.76,"02"
-15,134.84,"02"
-12,202.68,"02"
-15,26.22,"02"
-17,15.48,"02"
-12,118.57,"02"
-15,34.79,"02"
-16,27.39,"02"
-17,69.89,"02"
-16,133.65,"02"
-18,126.08,"02"
-16,19.85,"02"
-20,24.81,"02"
-16,167.29,"02"
-18,196.14,"02"
-16,207.37,"02"
-19,32.32,"02"
-13,145.44,"02"
-16,103.57,"02"
-20,89.87,"02"
-15,156.9,"02"
-14,38.59,"02"
-12,138.65,"02"
-16,183.54,"02"
-12,122.29,"02"
-18,128.52,"02"
-16,206.07,"02"
-14,163.65,"02"
-15,124.79,"02"
-15,143.83,"02"
-14,158.59,"02"
-15,53.58,"02"
-21,101.12,"02"
-24,132.38,"02"
-14,194.84,"02"
-18,47.36,"02"
-15,19.85,"02"
-14,86.19,"02"
-16,129.83,"02"
-12,94.88,"02"
-14,108.6,"02"
-14,132.27,"02"
-17,126.08,"02"
-18,176.13,"02"
-15,102.27,"02"
-18,128.53,"02"
-14,52.36,"02"
-15,164.85,"02"
-19,18.53,"02"
-14,17.9,"02"
-13,133.61,"02"
-12,133.66,"02"
-16,108.54,"02"
-15,14.81,"02"
-14,134.84,"02"
-13,91.51,"02"
-18,32.34,"02"
-15,209.81,"02"
-16,147.32,"02"
-16,68.53,"02"
-16,108.63,"02"
-21,19.75,"02"
-20,198.61,"02"
-16,182.39,"02"
-17,83.64,"02"
-14,186.03,"02"
-15,18.25,"02"
-18,24.82,"02"
-17,93.52,"02"
-11,167.29,"02"
-16,164.86,"02"
-15,27.39,"02"
-17,202.35,"02"
-15,91.08,"02"
-17,192.32,"02"
-21,157.28,"02"
-14,133.63,"02"
-16,132.32,"02"
-15,119.68,"02"
-13,92.32,"02"
-14,199.86,"02"
-15,35.32,"02"
-16,129.42,"02"
-16,34.99,"02"
-18,33.62,"02"
-15,21.64,"02"
-22,106.02,"02"
-17,212.32,"02"
-17,193.59,"02"
-12,120.96,"02"
-17,29.89,"02"
-19,164.84,"02"
-19,82.39,"02"
-15,133.44,"02"
-15,88.06,"02"
-11,124.92,"02"
-12,171.18,"02"
-14,26.01,"02"
-11,134.84,"02"
-14,132.36,"02"
-17,207.45,"02"
-18,54.79,"02"
-18,64.74,"02"
-16,143.57,"02"
-15,31.09,"02"
-15,138.55,"02"
-17,123.58,"02"
-15,137.34,"02"
-19,194.79,"02"
-19,144.8,"02"
-21,37.25,"02"
-20,88.53,"02"
-15,133.58,"02"
-17,30.66,"02"
-16,53.93,"02"
-14,77.11,"02"
-15,171.05,"02"
-13,25.34,"02"
-12,27.26,"02"
-17,176.11,"02"
-17,19.85,"02"
-13,138.69,"02"
-15,148.6,"02"
-14,108.54,"02"
-14,54.76,"02"
-17,130.87,"02"
-18,22.28,"02"
-18,22.33,"02"
-17,116.05,"02"
-15,66.16,"02"
-16,29.84,"02"
-15,174.79,"02"
-15,111.09,"02"
-17,33.52,"02"
-16,72.36,"02"
-14,27.31,"02"
-16,186.11,"02"
-16,149.84,"02"
-17,129.94,"02"
-14,24.76,"02"
-13,137.34,"02"
-13,29.8,"02"
-15,142.51,"02"
-18,138.58,"02"
-12,9.84,"02"
-15,189.67,"02"
-15,124.82,"02"
-19,146.16,"02"
-17,114.86,"02"
-14,118.53,"02"
-15,134.85,"02"
-15,142.34,"02"
-14,39.87,"02"
-16,26.11,"02"
-15,53.6,"02"
-19,44.84,"02"
-15,127.33,"02"
-16,91.09,"02"
-17,33.54,"02"
-15,218.53,"02"
-19,38.64,"02"
-18,144.77,"02"
-16,113.54,"02"
-13,14.84,"02"
-16,77.28,"02"
-17,27.37,"02"
-20,128.64,"02"
-16,14.73,"02"
-18,66.09,"02"
-18,128.58,"02"
-19,123.57,"02"
-15,21.1,"02"
-16,16.1,"02"
-17,106.97,"02"
-12,131.43,"02"
-14,36.1,"02"
-15,147.35,"02"
-14,152.33,"02"
-16,22.33,"02"
-16,11.12,"02"
-20,156.07,"02"
-16,118.61,"02"
-14,116.08,"02"
-14,124.76,"02"
-21,47.33,"02"
-16,98.62,"02"
-14,192.32,"02"
-17,13.02,"02"
-17,43.56,"02"
-17,27.31,"02"
-17,94.85,"02"
-16,10.32,"02"
-17,213.67,"02"
-18,184.84,"02"
-14,131.11,"02"
-19,141.1,"02"
-14,18.62,"02"
-18,54.89,"02"
-11,196.07,"02"
-15,14.64,"02"
-13,84.97,"02"
-16,143.54,"02"
-16,7.35,"02"
-18,183.5,"02"
-20,142.33,"02"
-17,12.33,"02"
-23,172.7,"02"
-17,147.44,"02"
-20,51.12,"02"
-16,45.4,"02"
-13,49.83,"02"
-14,86.06,"02"
-14,62.33,"02"
-14,134.9,"02"
-14,156,"02"
-17,22.32,"02"
-16,41.14,"02"
-14,66.04,"02"
-14,138.56,"02"
-19,34.83,"02"
-14,102.35,"02"
-18,44.86,"02"
-13,196.1,"02"
-19,146.06,"02"
-13,87.28,"02"
-12,131.07,"02"
-15,21.07,"02"
-16,88.62,"02"
-15,124.86,"02"
-14,138.53,"02"
-15,139.9,"02"
-16,92.4,"02"
-12,142.77,"02"
-15,159.82,"02"
-12,99.83,"02"
-18,98.62,"02"
-13,31.01,"02"
-17,45.97,"02"
-20,142.37,"02"
-13,139.77,"02"
-17,27.47,"02"
-15,56.05,"02"
-19,163.61,"02"
-16,102.36,"02"
-18,132.34,"02"
-14,86.07,"02"
-16,51.11,"02"
-16,51.14,"02"
-14,101.16,"02"
-15,144.86,"02"
-14,76.17,"02"
-15,82.33,"02"
-17,53.58,"02"
-14,126.08,"02"
-16,129.84,"02"
-16,83.65,"02"
-16,26.03,"02"
-19,179.88,"02"
-16,209.77,"02"
-15,114.83,"02"
-18,36.17,"02"
-18,82.38,"02"
-17,64.92,"02"
-15,196.03,"02"
-15,76.06,"02"
-17,143.23,"02"
-16,131.16,"02"
-15,149.81,"02"
-17,171.13,"02"
-15,86.17,"02"
-16,177.38,"02"
-14,149.83,"02"
-14,19.93,"02"
-19,14.2,"02"
-15,136.05,"02"
-17,23.46,"02"
-19,137.29,"02"
-19,126.15,"02"
-16,87.34,"02"
-17,74.88,"02"
-17,144.8,"02"
-15,137.35,"02"
-12,55.99,"02"
-13,123.58,"02"
-16,137.3,"02"
-20,127.33,"02"
-22,104.78,"02"
-12,171.12,"02"
-20,103.4,"02"
-13,204.85,"02"
-14,121.11,"02"
-14,87.36,"02"
-15,32.31,"02"
-22,193.87,"02"
-14,131.05,"02"
-19,176.08,"02"
-16,91.17,"02"
-13,37.29,"02"
-17,149.78,"02"
-15,124.85,"02"
-15,203.6,"02"
-15,61.06,"02"
-15,171,"02"
-16,33.72,"02"
-15,132.34,"02"
-13,144.82,"02"
-16,28.63,"02"
-15,208.61,"02"
-17,69.86,"02"
-16,153.61,"02"
-13,138.59,"02"
-19,207.38,"02"
-16,147.33,"02"
-16,17.29,"02"
-14,176.09,"02"
-15,44.79,"02"
-15,193.65,"02"
-17,81.14,"02"
-15,141.13,"02"
-13,126.07,"02"
-18,24.84,"02"
-17,49.78,"02"
-17,104.85,"02"
-16,188.56,"02"
-16,93.61,"02"
-15,14.85,"02"
-20,127.03,"02"
-12,45.56,"02"
-16,39.81,"02"
-17,141.07,"02"
-17,192.28,"02"
-16,138.52,"02"
-12,126.06,"02"
-14,668.57,"02"
-17,27.34,"02"
-15,208.6,"02"
-19,95.99,"02"
-20,28.54,"02"
-21,34.76,"02"
-20,98.54,"02"
-14,27.25,"02"
-13,143.62,"02"
-15,32.35,"02"
-21,202.36,"02"
-17,93.55,"02"
-12,147.38,"02"
-20,49.73,"02"
-15,36.09,"02"
-19,146.1,"02"
-16,42.4,"02"
-18,128.57,"02"
-16,138.58,"02"
-14,214.84,"02"
-14,26.1,"02"
-16,42.33,"02"
-14,31.13,"02"
-15,132.33,"02"
-18,134.8,"02"
-15,66.09,"02"
-21,82.34,"02"
-12,132.96,"02"
-12,136.06,"02"
-16,17.36,"02"
-12,124.9,"02"
-19,187.33,"02"
-17,201.11,"02"
-15,162.39,"02"
-18,69.78,"02"
-15,138.59,"02"
-19,36.11,"02"
-14,84.87,"02"
-13,131.06,"02"
-18,42.23,"02"
-14,102.49,"02"
-15,24.87,"02"
-15,97.3,"02"
-20,156.04,"02"
-20,81.09,"02"
-15,103.96,"02"
-18,133.76,"02"
-12,98.57,"02"
-18,129.86,"02"
-15,161.01,"02"
-14,52.4,"02"
-13,121.06,"02"
-16,137.35,"02"
-20,124.8,"02"
-15,227.33,"02"
-17,146.2,"02"
-15,187.37,"02"
-15,141.15,"02"
-19,198.48,"02"
-17,51.72,"02"
-14,110.96,"02"
-17,176.08,"02"
-13,63.61,"02"
-18,44.72,"02"
-17,120.67,"02"
-19,91.01,"02"
-23,179.82,"02"
-17,173.54,"02"
-16,102.3,"02"
-16,226.09,"02"
-16,94.86,"02"
-17,18.58,"02"
-15,159.83,"02"
-18,134.82,"02"
-13,138.52,"02"
-14,31.1,"02"
-17,98.56,"02"
-14,219.85,"02"
-17,98.58,"02"
-19,79.82,"02"
-14,38.66,"02"
-14,103.55,"02"
-14,54.92,"02"
-14,99.79,"02"
-15,7.36,"02"
-14,126.09,"02"
-16,66.79,"02"
-17,36.09,"02"
-16,22.34,"02"
-15,143.55,"02"
-15,204.78,"02"
-17,131.1,"02"
-20,59.85,"02"
-16,33.76,"02"
-19,248.61,"02"
-17,319.8,"02"
-15,179.93,"02"
-16,18.57,"02"
-15,19.84,"02"
-19,132.33,"02"
-15,138.62,"02"
-17,47.35,"02"
-12,89.87,"02"
-20,77.33,"02"
-15,147.41,"02"
-14,202.36,"02"
-13,134.93,"02"
-20,134.81,"02"
-15,131.1,"02"
-16,63.58,"02"
-17,33.58,"02"
-16,169.52,"02"
-20,78.56,"02"
-17,126.11,"02"
-15,47.45,"02"
-13,113.59,"02"
-14,132.33,"02"
-15,128.57,"02"
-16,127.34,"02"
-12,103.61,"02"
-14,83.53,"02"
-21,64.86,"02"
-17,132.4,"02"
-18,24.12,"02"
-21,126.03,"02"
-14,24.81,"02"
-16,104.19,"02"
-16,123.58,"02"
-17,187.35,"02"
-18,75.08,"02"
-18,28.51,"02"
-19,147.29,"02"
-16,21.1,"02"
-17,81.09,"02"
-15,211.04,"02"
-18,27.29,"02"
-13,49.85,"02"
-17,147.35,"02"
-12,132.31,"02"
-14,15.99,"02"
-14,94.87,"02"
-20,22.27,"02"
-16,99.82,"02"
-15,83.63,"02"
-19,128.58,"02"
-20,207.37,"02"
-17,224.83,"02"
-14,169.82,"02"
-16,196.07,"02"
-13,204.82,"02"
-4,48.62,"01"
-3,124.85,"01"
-4,131.07,"01"
-5,204.87,"01"
-4,39.98,"01"
-3,202.35,"01"
-3,198.66,"01"
-1,21.15,"01"
-3,88.59,"01"
-1,38.58,"01"
-3,93.51,"01"
-2,33.63,"01"
-2,146.13,"01"
-3,12.4,"01"
-3,156.03,"01"
-4,53.58,"01"
-5,99.87,"01"
0,126.07,"01"
0,13.56,"01"
-1,18.55,"01"
0,34.86,"01"
-1,97.34,"01"
-3,41.1,"01"
-4,167.28,"01"
-2,181.11,"01"
-3,131.09,"01"
-2,24.84,"01"
-3,133.51,"01"
-3,76.05,"01"
-4,199.84,"01"
-1,87.32,"01"
-4,163.62,"01"
-5,128.55,"01"
-2,134.76,"01"
-2,131.07,"01"
-1,207.29,"01"
-1,10.92,"01"
0,129.85,"01"
-1,126.03,"01"
-2,28.55,"01"
-3,49.85,"01"
-1,131.07,"01"
-1,58.65,"01"
0,147.3,"01"
-1,131.09,"01"
-1,189.77,"01"
-1,27.41,"01"
-2,191.02,"01"
-4,126.13,"01"
-2,123.63,"01"
0,43.58,"01"
-3,18.67,"01"
-1,118.6,"01"
-4,34.8,"01"
-4,49.83,"01"
-3,105.54,"01"
-1,93.51,"01"
0,22.24,"01"
-1,28.56,"01"
-2,133.67,"01"
-3,136.12,"01"
0,148.59,"01"
0,19.79,"01"
-3,156.1,"01"
-4,129.93,"01"
-6,18.48,"01"
-3,22.38,"01"
-2,111.1,"01"
-1,16.1,"01"
-2,31.13,"01"
-1,149.82,"01"
-3,199.87,"01"
-3,48.59,"01"
-2,182.34,"01"
-3,9.78,"01"
0,7.32,"01"
-3,123.52,"01"
-2,26.04,"01"
-2,137.38,"01"
-2,163.53,"01"
-2,84.8,"01"
-4,19.81,"01"
-2,102.35,"01"
-2,97.39,"01"
-1,52.38,"01"
-2,41.1,"01"
-4,97.3,"01"
-2,99.91,"01"
-3,9.9,"01"
-3,123.67,"01"
-4,36.05,"01"
-2,133.55,"01"
-4,143.6,"01"
-1,148.57,"01"
-1,127.33,"01"
-1,162.37,"01"
-3,66.17,"01"
-3,133.61,"01"
-3,21.13,"01"
0,129.83,"01"
0,72.36,"01"
0,84.93,"01"
-1,48.56,"01"
0,127.34,"01"
-3,27.35,"01"
-2,14.78,"01"
-2,129.8,"01"
-1,141.08,"01"
-4,207.3,"01"
-1,167.22,"01"
-3,197.32,"01"
-2,133.65,"01"
-4,216.09,"01"
0,124.9,"01"
-3,141.09,"01"
-2,16.08,"01"
0,84.85,"01"
-1,83.55,"01"
-3,97.34,"01"
-3,16.11,"01"
-4,126.09,"01"
-4,111.43,"01"
-3,122.42,"01"
-3,26.09,"01"
-1,11.09,"01"
-4,134.48,"01"
-4,133.63,"01"
-1,69.78,"01"
-2,13.61,"01"
-5,136.08,"01"
-2,123.6,"01"
-4,22.31,"01"
-2,23.54,"01"
0,94.79,"01"
-3,32.35,"01"
-3,149.86,"01"
-4,211.14,"01"
-4,119.8,"01"
-2,46.18,"01"
-4,86.08,"01"
-4,146.09,"01"
-1,21.03,"01"
-3,36.22,"01"
-3,209.79,"01"
-5,203.55,"01"
-2,201.04,"01"
-3,191.09,"01"
-1,83.6,"01"
-3,124.82,"01"
0,191.04,"01"
-1,122.35,"01"
-3,19.85,"01"
-2,22.3,"01"
-3,126.1,"01"
-1,141.04,"01"
-5,123.55,"01"
-4,23.66,"01"
-5,13.56,"01"
-2,147.31,"01"
0,123.58,"01"
-4,64.9,"01"
0,13.57,"01"
-3,118.66,"01"
-2,180.98,"01"
-5,128.56,"01"
-4,109.85,"01"
-6,227.39,"01"
-2,92.27,"01"
-2,86.08,"01"
-4,149.78,"01"
-1,129.84,"01"
-3,178.55,"01"
-3,124.91,"01"
-3,164.78,"01"
-4,121.04,"01"
-3,123.55,"01"
-1,24.69,"01"
0,136.1,"01"
-3,208.57,"01"
-1,53.59,"01"
-3,23.63,"01"
0,53.56,"01"
-3,73.64,"01"
-5,101.05,"01"
-2,22.36,"01"
-3,97.39,"01"
-3,194.8,"01"
-2,109.82,"01"
-5,144.8,"01"
-3,33.02,"01"
-3,16.14,"01"
-3,21.17,"01"
-3,126.11,"01"
-4,93.53,"01"
0,133.56,"01"
-2,105.99,"01"
-1,61.13,"01"
-3,142.36,"01"
-2,144.76,"01"
-6,28.52,"01"
-1,97.39,"01"
-3,81.07,"01"
-2,119.83,"01"
-4,197.4,"01"
-1,123.55,"01"
0,19.87,"01"
0,136.07,"01"
-4,89.88,"01"
-3,223.56,"01"
-4,113.7,"01"
-3,141.13,"01"
-3,191.12,"01"
-2,101.04,"01"
-5,90.91,"01"
-3,128.58,"01"
-3,183.54,"01"
-2,8.62,"01"
-3,109.8,"01"
-4,89.83,"01"
-2,197.36,"01"
0,38.65,"01"
-2,182.43,"01"
-2,149.89,"01"
-4,79.78,"01"
-4,129.88,"01"
-1,200.05,"01"
-1,147.36,"01"
-4,116.09,"01"
-1,28.6,"01"
-1,178.55,"01"
-1,139.79,"01"
-1,124.88,"01"
-2,128.57,"01"
-5,18.59,"01"
-3,71.03,"01"
-3,17.33,"01"
-2,17.27,"01"
-4,123.61,"01"
0,56.09,"01"
-1,51.06,"01"
-4,193.55,"01"
-3,17.3,"01"
0,129.91,"01"
-5,211.05,"01"
-2,33.58,"01"
-4,109.86,"01"
-3,122.32,"01"
-1,152.37,"01"
-4,61.14,"01"
-4,53.54,"01"
-4,143.64,"01"
0,127.33,"01"
-5,126.03,"01"
-3,74.9,"01"
-1,116.1,"01"
-1,135.75,"01"
-4,87.37,"01"
-1,128.59,"01"
-1,192.09,"01"
-4,18.6,"01"
-3,139.82,"01"
-2,106.09,"01"
-1,138.57,"01"
-1,199.84,"01"
-3,21.08,"01"
-4,132.27,"01"
-3,174.84,"01"
-3,129.85,"01"
-3,192.37,"01"
-1,27.34,"01"
-2,92.29,"01"
-2,58.62,"01"
-5,20.35,"01"
-1,199.95,"01"
-1,151.07,"01"
-3,199.88,"01"
-5,38.57,"01"
-6,13.55,"01"
-2,131.05,"01"
-1,14.86,"01"
-3,19.8,"01"
-3,17.32,"01"
-4,144.84,"01"
-4,129.83,"01"
-3,158.62,"01"
-4,106.03,"01"
0,171.03,"01"
-2,38.54,"01"
-2,21.17,"01"
-2,38.61,"01"
-3,149.76,"01"
-1,39.89,"01"
-2,68.59,"01"
-2,36.05,"01"
-3,47.4,"01"
-1,157.31,"01"
-3,121.05,"01"
0,32.28,"01"
-3,61.12,"01"
-2,16.11,"01"
-2,131.08,"01"
-1,37.34,"01"
-3,36.1,"01"
-3,38.6,"01"
-3,146.07,"01"
-2,21.14,"01"
-4,139.79,"01"
-4,144.81,"01"
0,27.92,"01"
-4,194.9,"01"
0,89.95,"01"
0,136.09,"01"
-1,89.86,"01"
-3,17.36,"01"
-1,133.6,"01"
-4,21.07,"01"
-2,8.57,"01"
-3,21.04,"01"
-4,201.07,"01"
-4,27.37,"01"
0,36.13,"01"
-1,218.61,"01"
-2,173.63,"01"
-6,158.5,"01"
-4,22.35,"01"
-4,79.85,"01"
-3,158.58,"01"
-1,143.65,"01"
-5,19.8,"01"
-2,209.88,"01"
-3,131.1,"01"
-3,113.55,"01"
-3,127.35,"01"
-4,182.33,"01"
-3,114.83,"01"
-4,46.08,"01"
-2,144.85,"01"
-3,131.07,"01"
-4,122.32,"01"
-4,124.84,"01"
-1,48.65,"01"
-3,19.83,"01"
-4,159.75,"01"
-1,121.07,"01"
-3,32.41,"01"
-2,21.1,"01"
-3,69.72,"01"
-4,136.05,"01"
-2,86.09,"01"
-3,61.06,"01"
0,131.08,"01"
-4,152.34,"01"
-2,84.79,"01"
-6,133.56,"01"
-5,101.14,"01"
0,98.63,"01"
-3,148.54,"01"
-2,147.61,"01"
-4,36.12,"01"
-4,53.61,"01"
-4,56.1,"01"
-2,227.39,"01"
-4,133.54,"01"
-2,37.37,"01"
-2,133.53,"01"
-3,191.1,"01"
-3,82.35,"01"
-4,192.38,"01"
0,83.6,"01"
-2,18.6,"01"
0,138.6,"01"
-1,128.57,"01"
-3,137.4,"01"
-3,67.38,"01"
-1,224.96,"01"
-2,128.63,"01"
-4,144.86,"01"
-2,81.13,"01"
-3,8.81,"01"
0,19.86,"01"
-2,121.07,"01"
-4,22.3,"01"
-3,136.09,"01"
-1,134.86,"01"
-2,16.07,"01"
-3,152.36,"01"
-3,112.35,"01"
-4,26.1,"01"
-3,42.3,"01"
0,173.46,"01"
-4,122.26,"01"
-3,9.83,"01"
-1,121.15,"01"
-1,127.28,"01"
0,44.84,"01"
-4,9.8,"01"
0,128.64,"01"
0,127.3,"01"
-5,98.61,"01"
-3,39.85,"01"
-4,22.33,"01"
0,68.55,"01"
-2,129.85,"01"
-1,131.06,"01"
-3,88.5,"01"
-2,113.54,"01"
-1,41.08,"01"
-3,8.65,"01"
-2,36.06,"01"
-3,38.57,"01"
-4,149.86,"01"
0,108.54,"01"
0,47.37,"01"
-5,127.32,"01"
0,112.29,"01"
-4,99.84,"01"
-3,191.11,"01"
-5,232.35,"01"
-3,129.84,"01"
-3,132.33,"01"
-1,89.92,"01"
-3,18.59,"01"
-4,29.87,"01"
-3,53.61,"01"
-3,133.57,"01"
-1,137.26,"01"
-3,86.07,"01"
0,32.3,"01"
-3,78.57,"01"
-3,101.04,"01"
-2,134.85,"01"
-1,197.44,"01"
-3,94.81,"01"
-3,147.33,"01"
-2,29.8,"01"
-1,27.38,"01"
-3,27.39,"01"
-3,57.32,"01"
-3,24.77,"01"
-4,134.82,"01"
-4,43.59,"01"
0,154.89,"01"
-3,122.38,"01"
0,161.18,"01"
-3,8.59,"01"
-2,178.56,"01"
-2,76.12,"01"
-5,124.87,"01"
-4,33.54,"01"
-1,202.38,"01"
-2,131.1,"01"
-3,77.38,"01"
-3,128.6,"01"
-3,217.1,"01"
-3,84.87,"01"
-4,92.28,"01"
0,129.86,"01"
-1,167.36,"01"
-6,214.88,"01"
-1,83.65,"01"
0,9.84,"01"
-4,92.41,"01"
-2,142.32,"01"
-3,191.05,"01"
0,37.32,"01"
0,137.34,"01"
-3,79.81,"01"
-1,21.09,"01"
-5,147.37,"01"
-1,164.88,"01"
0,132.35,"01"
0,137.33,"01"
0,92.27,"01"
-3,14.84,"01"
-5,21.04,"01"
-3,129.87,"01"
-1,92.37,"01"
-2,128.23,"01"
-5,178.59,"01"
-2,137.39,"01"
-3,24.81,"01"
-1,142.31,"01"
-2,128.58,"01"
-3,39.89,"01"
-2,73.5,"01"
-5,86.15,"01"
-6,72.29,"01"
-4,11.08,"01"
-3,21.03,"01"
-2,82.34,"01"
-1,232.33,"01"
-3,23.55,"01"
0,94.84,"01"
-4,48.51,"01"
-2,137.37,"01"
-1,202.37,"01"
-2,26.08,"01"
-4,191.09,"01"
-3,31.07,"01"
-1,197.37,"01"
-5,37.37,"01"
-3,59.86,"01"
0,83.56,"01"
-6,18.55,"01"
0,38.62,"01"
-1,47.35,"01"
-2,121.11,"01"
-1,32.24,"01"
-1,163.58,"01"
-3,28.88,"01"
-1,141.06,"01"
-3,54.83,"01"
0,84.82,"01"
-2,23.51,"01"
-2,202.37,"01"
-3,39.82,"01"
-1,144.81,"01"
