rasp1,rasp2,rasp3,rasp4,"location"
0,0,-20,-10,"1.2"
0,0,-14,-17,"1.2"
0,0,-18,-9,"1.2"
0,0,-16,-13,"1.2"
0,0,-13,-14,"1.2"
0,0,-17,-10,"1.2"
0,0,-11,-11,"1.2"
-1,0,-7,-17,"1.2"
-6,0,-14,-17,"1.2"
-1,0,-7,-18,"1.2"
0,0,-16,-10,"1.2"
0,0,-17,-18,"1.2"
0,0,-19,-15,"1.2"
0,0,-12,-17,"1.2"
0,0,-13,-14,"1.2"
0,0,-18,-14,"1.2"
0,0,-18,-11,"1.2"
-1,0,-6,-13,"1.2"
0,0,-14,-19,"1.2"
0,0,-11,-14,"1.2"
0,0,-8,-15,"1.2"
0,0,-19,-11,"1.2"
0,0,-13,-10,"1.2"
-4,0,-10,-12,"1.2"
0,0,-21,-14,"1.2"
0,0,-17,-11,"1.2"
0,0,-9,-14,"1.2"
0,0,-16,-12,"1.2"
0,0,-9,-10,"1.2"
-4,0,-12,-15,"1.2"
-13,0,-29,-16,"1.3"
-7,0,-22,-20,"1.3"
-10,0,-28,-13,"1.3"
-3,0,-23,-21,"1.3"
-10,0,-27,-17,"1.3"
-5,0,-20,-15,"1.3"
-15,0,-23,-17,"1.3"
-14,0,-29,-12,"1.3"
-4,0,-22,-19,"1.3"
-2,0,-31,-22,"1.3"
-8,0,-29,-12,"1.3"
-18,0,-31,-23,"1.3"
-8,0,-26,-22,"1.3"
-25,0,-20,-19,"1.3"
-4,0,-19,-15,"1.3"
-4,0,-19,-18,"1.3"
-5,0,-28,-21,"1.3"
-2,0,-30,-23,"1.3"
-15,0,-29,-23,"1.3"
-8,0,-25,-17,"1.3"
-13,0,-24,-19,"1.3"
-10,0,-15,-16,"1.3"
-11,0,-32,-19,"1.3"
-7,0,-26,-22,"1.3"
-14,0,-29,-21,"1.3"
-13,0,-27,-19,"1.3"
-8,0,-32,-14,"1.3"
-14,0,-25,-19,"1.3"
-22,0,-23,-21,"1.3"
-17,0,-30,-21,"1.3"
-1,0,-18,-17,"1.3"
-7,0,-30,-14,"1.3"
-3,0,-27,-16,"1.3"
-8,0,-28,-16,"1.3"
-21,0,-23,-15,"1.3"
-2,0,-25,-16,"1.3"
-13,0,-20,-18,"1.3"
-11,0,-25,-14,"1.3"
-13,0,-27,-15,"1.3"
-6,0,-17,-17,"1.3"
-17,0,-30,-18,"1.3"
-13,0,-33,-12,"1.3"
-5,0,-25,-22,"1.3"
-7,1,-12,-9,"1.4"
-8,0,-11,-11,"1.4"
-4,0,-11,-15,"1.4"
-5,0,-10,-10,"1.4"
-6,3,-18,-11,"1.4"
0,0,-15,-10,"1.4"
-2,4,-14,-9,"1.4"
-4,1,-13,-7,"1.4"
-6,0,-10,-10,"1.4"
-13,0,-14,-13,"1.4"
-4,0,-15,-15,"1.4"
-7,0,-9,-8,"1.4"
-13,0,-7,-10,"1.4"
-2,3,-12,-12,"1.4"
-5,0,-8,-15,"1.4"
-5,0,-13,-16,"1.4"
-8,0,-10,-14,"1.4"
-6,0,-16,-14,"1.4"
-9,0,-10,-15,"1.4"
-6,0,-17,-9,"1.4"
-3,0,-18,-17,"1.4"
-9,0,-8,-14,"1.4"
-3,2,-13,-7,"1.4"
-12,0,-14,-9,"1.4"
-15,0,-11,-11,"1.4"
0,2,-11,-10,"1.4"
-1,0,-12,-6,"1.4"
-7,0,-10,-7,"1.4"
-1,0,-12,-16,"1.4"
-10,0,-16,-15,"1.4"
-1,0,-11,-14,"1.4"
-3,0,-12,-6,"1.4"
-3,0,-15,-7,"1.4"
-7,1,-12,-7,"1.4"
-12,0,-16,-16,"1.4"
-1,0,-11,-7,"1.4"
0,0,-11,-11,"1.4"
-1,0,-10,-14,"1.4"
-13,1,-9,-14,"1.4"
-2,0,-16,-10,"1.4"
-7,0,-10,-9,"1.4"
-3,9,-18,-17,"1.5"
-9,8,-22,-21,"1.5"
-12,10,-18,-10,"1.5"
-15,7,-15,-23,"1.5"
-6,15,-23,-22,"1.5"
-9,13,-12,-14,"1.5"
-7,0,-22,-16,"1.5"
-7,7,-21,-21,"1.5"
-4,0,-20,-10,"1.5"
-7,20,-27,-17,"1.5"
-4,10,-20,-17,"1.5"
-12,7,-27,-19,"1.5"
-10,5,-16,-19,"1.5"
-14,7,-19,-17,"1.5"
-15,12,-21,-18,"1.5"
-13,7,-21,-23,"1.5"
-10,11,-16,-19,"1.5"
-10,21,-26,-16,"1.5"
-14,13,-22,-28,"1.5"
-4,6,-26,-18,"1.5"
-7,21,-20,-19,"1.5"
-13,11,-23,-23,"1.5"
-6,15,-19,-18,"1.5"
-9,12,-21,-19,"1.5"
-12,6,-29,-17,"1.5"
-16,1,-17,-21,"1.5"
-14,5,-15,-24,"1.5"
-10,17,-20,-17,"1.5"
-10,6,-20,-25,"1.5"
-6,14,-20,-9,"1.5"
-9,14,-20,-17,"1.5"
-13,18,-21,-18,"1.5"
-10,0,-21,-18,"1.5"
-3,21,-21,-11,"1.5"
-11,16,-19,-23,"1.5"
-9,0,-22,-26,"1.5"
-13,16,-24,-18,"1.5"
-7,-6,-11,-14,"2.1"
-7,-16,-6,-20,"2.1"
-7,-8,-16,-24,"2.1"
-4,-13,-7,-24,"2.1"
-9,-15,-4,-23,"2.1"
-3,-15,-4,-24,"2.1"
-9,-11,-13,-19,"2.1"
-5,-14,-7,-23,"2.1"
-5,-12,-7,-20,"2.1"
0,-17,-14,-25,"2.1"
-6,-7,-9,-25,"2.1"
-4,-12,-9,-25,"2.1"
-8,-13,-5,-26,"2.1"
-6,-10,-17,-26,"2.1"
-8,-18,-5,-23,"2.1"
0,-15,-7,-18,"2.1"
-1,-19,-15,-22,"2.1"
-1,-10,-11,-22,"2.1"
-7,-9,-5,-25,"2.1"
-4,-16,-11,-14,"2.1"
0,-17,-7,-11,"2.1"
-3,-15,-9,-26,"2.1"
-14,-14,-8,-26,"2.1"
-6,-15,-8,-23,"2.1"
0,-9,-12,-25,"2.1"
-7,-15,-8,-25,"2.1"
-10,-19,-9,-13,"2.1"
-4,-8,-15,-16,"2.1"
-10,-14,-6,-25,"2.1"
-4,-15,-7,-22,"2.1"
-4,-15,-12,-20,"2.1"
-1,-18,-9,-20,"2.1"
-8,-14,-12,-24,"2.1"
-8,-16,-6,-24,"2.1"
0,-7,-17,-25,"2.1"
-7,-7,-8,-18,"2.1"
-2,-17,-16,-19,"2.1"
-9,-13,-9,-20,"2.1"
0,-16,-15,-23,"2.1"
-7,-20,-11,-23,"2.1"
-4,-8,-11,-20,"2.1"
0,-11,-10,-24,"2.1"
-2,-11,-8,-24,"2.1"
-5,-15,-4,-24,"2.1"
-4,-12,-9,-24,"2.1"
-10,-20,-13,-25,"2.1"
-7,-12,-11,-13,"2.1"
-1,-13,-11,-24,"2.1"
-3,-16,-9,-27,"2.1"
-3,-16,-5,-22,"2.1"
-1,-15,-11,-19,"2.1"
-3,-6,-2,-31,"2.2"
-5,-6,0,-29,"2.2"
-3,-2,-6,-32,"2.2"
-3,-10,-4,-28,"2.2"
0,-6,-7,-28,"2.2"
-2,-1,-7,-29,"2.2"
-3,-11,-3,-28,"2.2"
-1,-8,-4,-29,"2.2"
-3,-9,-25,-17,"2.3"
0,-7,-13,-17,"2.3"
-4,-24,-14,-23,"2.3"
-4,-5,-22,-23,"2.3"
-6,-20,-26,-25,"2.3"
-10,-9,-17,-19,"2.3"
-2,-11,-16,-18,"2.3"
-4,-7,-25,-23,"2.3"
0,-7,-22,-16,"2.3"
-2,-6,-17,-22,"2.3"
-4,-11,-23,-22,"2.3"
-5,-18,-18,-24,"2.3"
0,-11,-20,-18,"2.3"
-5,-4,-25,-25,"2.3"
0,-4,-12,-13,"2.3"
-1,-8,-19,-24,"2.3"
-1,-9,-17,-19,"2.3"
-5,-5,-14,-18,"2.3"
-5,-14,-15,-16,"2.3"
-9,-15,-17,-18,"2.3"
-5,-19,-23,-25,"2.3"
-2,-15,-15,-19,"2.3"
-2,-7,-23,-22,"2.3"
-8,-10,-14,-17,"2.3"
-8,-9,-23,-25,"2.3"
-6,-6,-15,-22,"2.3"
-7,-12,-12,-23,"2.3"
-4,-9,-27,-26,"2.3"
-4,-2,-18,-22,"2.3"
-2,-13,-19,-18,"2.3"
-6,-14,-15,-17,"2.3"
-17,-3,-14,-13,"2.4"
-16,-1,-10,-17,"2.4"
-15,0,-17,-20,"2.4"
-16,-2,-15,-10,"2.4"
-21,-3,-15,-16,"2.4"
-9,-6,-21,-14,"2.4"
-13,-2,-13,-9,"2.4"
-17,-4,-5,-19,"2.4"
-7,0,-11,-13,"2.4"
-20,0,-7,-14,"2.4"
-17,0,-15,-18,"2.4"
-16,0,-5,-11,"2.4"
-13,0,-14,-12,"2.4"
-23,0,-14,-17,"2.4"
-15,0,-21,-27,"2.5"
-9,0,-21,-28,"2.5"
-17,0,-16,-30,"2.5"
-15,0,-17,-24,"2.5"
-18,0,-15,-18,"2.5"
-17,0,-12,-19,"2.5"
-22,0,-13,-25,"2.5"
-18,-6,-26,-27,"2.5"
-21,0,-18,-25,"2.5"
-14,0,-12,-23,"2.5"
-14,0,-18,-14,"2.5"
-21,0,-21,-23,"2.5"
-15,0,-14,-23,"2.5"
-16,0,-25,-12,"2.5"
-11,0,-15,-13,"2.5"
-23,0,-15,-31,"2.5"
-12,0,-25,-22,"2.5"
-14,0,-25,-25,"2.5"
-17,0,-16,-25,"2.5"
-12,0,-13,-24,"2.5"
-17,0,-14,-23,"2.5"
-13,0,-14,-25,"2.5"
-16,0,-22,-10,"2.5"
-20,0,-23,-10,"2.5"
-21,0,-20,-13,"2.5"
-23,0,-22,-27,"2.5"
-16,0,-11,-22,"2.5"
-17,-1,-19,-27,"2.5"
-8,0,-28,-23,"2.5"
-12,0,-23,-25,"2.5"
-13,0,-17,-13,"2.5"
-13,0,-15,-25,"2.5"
-17,0,-27,-29,"2.5"
-7,0,-18,-30,"2.5"
-14,0,-16,-24,"2.5"
-15,0,-18,-19,"2.5"
-16,0,-26,-29,"2.5"
-18,0,-20,-20,"2.5"
-18,0,-12,-18,"2.5"
-18,0,-15,-29,"2.5"
-12,0,-15,-31,"2.5"
-21,0,-17,-21,"2.5"
-11,0,-21,-25,"2.5"
-19,0,-17,-22,"2.5"
-20,0,-18,-28,"2.5"
-12,0,-23,-29,"2.5"
-16,0,-16,-18,"2.5"
-18,0,-17,-11,"2.5"
-11,0,-24,-25,"2.5"
-17,0,-19,-32,"2.5"
-15,0,-18,-20,"2.5"
-6,-11,-20,-31,"3.1"
-16,-21,-20,-24,"3.1"
-4,-11,-26,-25,"3.1"
-3,-18,-14,-30,"3.1"
-12,-15,-14,-26,"3.1"
-7,-11,-13,-32,"3.1"
-10,-25,-10,-20,"3.1"
-6,-12,-16,-30,"3.1"
-8,-8,-13,-29,"3.1"
-7,-17,-16,-32,"3.1"
-5,-10,-12,-36,"3.1"
-17,-13,-20,-23,"3.1"
-5,-16,-19,-29,"3.1"
-2,-8,-16,-29,"3.1"
-4,-17,-17,-32,"3.1"
-7,-17,-14,-28,"3.1"
-9,-15,-15,-23,"3.1"
-6,-10,-13,-28,"3.2"
0,-11,-11,-25,"3.2"
0,-5,-16,-26,"3.2"
-6,-18,-15,-22,"3.2"
0,-15,-15,-28,"3.2"
-8,-18,-14,-21,"3.2"
0,-12,-20,-28,"3.2"
-1,-9,-19,-26,"3.2"
-10,-19,-20,-24,"3.2"
-3,-20,-26,-24,"3.2"
0,-22,-11,-27,"3.2"
0,-12,-10,-23,"3.2"
-7,-10,-15,-23,"3.2"
0,-14,-11,-24,"3.2"
0,-14,-11,-27,"3.2"
-4,-15,-24,-26,"3.2"
-14,-9,-12,-29,"3.2"
-6,-8,-26,-23,"3.2"
-4,-13,-15,-22,"3.2"
-6,-14,-15,-25,"3.2"
-4,-9,-16,-28,"3.2"
-4,-9,-15,-23,"3.2"
-5,-13,-15,-25,"3.2"
-1,-18,-12,-23,"3.2"
-6,-9,-21,-24,"3.2"
-1,-14,-23,-21,"3.2"
0,-8,-12,-21,"3.2"
0,-10,-23,-22,"3.2"
-2,-8,-14,-21,"3.2"
0,-12,-18,-25,"3.2"
-7,-16,-12,-25,"3.2"
-3,-18,-15,-23,"3.2"
0,-16,-10,-21,"3.2"
0,-17,-16,-26,"3.2"
-4,-11,-8,-27,"3.2"
-5,-13,-18,-23,"3.2"
0,-9,-10,-22,"3.2"
-6,-13,-11,-23,"3.2"
-7,-13,-18,-21,"3.2"
-11,-8,-16,-20,"3.3"
-15,-5,-19,-18,"3.3"
-16,-8,-13,-23,"3.3"
-19,-12,-11,-18,"3.3"
-10,-11,-23,-28,"3.3"
-18,-12,-15,-10,"3.3"
-23,-15,-23,-27,"3.3"
-13,-8,-10,-25,"3.3"
-13,-11,-14,-17,"3.3"
-9,-12,-12,-23,"3.3"
-13,-9,-13,-25,"3.3"
-19,-10,-22,-17,"3.3"
-13,-13,-20,-24,"3.3"
-10,-10,-17,-26,"3.3"
-18,-9,-10,-25,"3.3"
-17,-5,-19,-23,"3.3"
-15,-6,-15,-26,"3.3"
-27,-10,-15,-23,"3.3"
-10,-7,-13,-21,"3.3"
-13,-21,-18,-27,"3.3"
-10,-9,-15,-26,"3.3"
-13,-7,-10,-13,"3.3"
-15,-8,-17,-24,"3.3"
-12,-6,-17,-15,"3.3"
-13,-6,-17,-13,"3.3"
-19,-9,-16,-25,"3.3"
-9,-19,-19,-22,"3.3"
-14,-5,-7,-26,"3.3"
-16,-9,-13,-20,"3.3"
-12,-11,-21,-18,"3.3"
-20,-13,-20,-26,"3.3"
-12,-13,-19,-24,"3.3"
-16,-6,-15,-15,"3.3"
-19,-9,-18,-16,"3.3"
-20,-11,-15,-19,"3.3"
-17,-7,-15,-24,"3.3"
-12,-15,-18,-27,"3.3"
-13,-8,-13,-20,"3.3"
-11,-9,-14,-26,"3.3"
-13,-7,-13,-27,"3.3"
-13,-1,-8,-28,"3.4"
-15,-6,-2,-18,"3.4"
-9,-3,-8,-22,"3.4"
-17,-6,-8,-16,"3.4"
-22,-4,-9,-19,"3.4"
-12,-4,-5,-19,"3.4"
-11,0,-4,-26,"3.4"
-12,-1,-12,-27,"3.4"
-15,-6,-5,-26,"3.4"
-9,-1,-4,-26,"3.4"
-15,-11,-4,-28,"3.4"
-12,-8,-7,-17,"3.4"
-18,-5,-4,-27,"3.4"
-10,-4,-6,-17,"3.4"
-9,0,-5,-29,"3.4"
-16,0,-5,-26,"3.4"
-16,-3,-3,-19,"3.4"
-16,-3,-4,-21,"3.4"
-14,-4,-5,-26,"3.4"
-8,-4,-6,-27,"3.4"
-6,-3,-11,-15,"3.4"
-16,-3,-9,-24,"3.4"
-15,-4,-3,-27,"3.4"
-11,-5,-6,-20,"3.4"
-13,-1,-8,-27,"3.4"
-15,-1,-5,-28,"3.4"
-9,-4,-2,-19,"3.4"
-9,-3,-5,-25,"3.4"
-8,-2,-4,-18,"3.4"
-12,0,-24,-27,"3.5"
-23,-2,-26,-26,"3.5"
-18,-3,-29,-17,"3.5"
-20,-8,-22,-19,"3.5"
-14,-4,-24,-29,"3.5"
-20,-10,-30,-25,"3.5"
-21,-4,-21,-29,"3.5"
-17,-11,-16,-28,"3.5"
-17,-7,-27,-13,"3.5"
-11,-8,-26,-28,"3.5"
-14,-6,-20,-24,"3.5"
-14,0,-29,-23,"3.5"
-21,-3,-24,-24,"3.5"
-13,-15,-27,-19,"3.5"
-17,-6,-27,-24,"3.5"
-15,-6,-20,-31,"3.5"
-14,0,-23,-15,"3.5"
-21,-6,-26,-15,"3.5"
-20,0,-19,-24,"3.5"
-16,0,-20,-25,"3.5"
-20,-5,-28,-23,"3.5"
-20,-1,-25,-17,"3.5"
-13,-7,-21,-33,"3.5"
-18,-9,-9,-30,"4.1"
-13,-21,-25,-23,"4.1"
-11,-17,-10,-22,"4.1"
-14,-10,-18,-22,"4.1"
-5,-10,-18,-29,"4.1"
-11,-11,-7,-12,"4.1"
-12,-16,-22,-25,"4.1"
-6,-10,-8,-24,"4.1"
-8,-12,-18,-23,"4.1"
-10,-14,-20,-17,"4.1"
-11,-12,-24,-19,"4.1"
-8,-11,-16,-21,"4.1"
-18,-14,-15,-23,"4.1"
-6,-8,-17,-17,"4.1"
-14,-9,-7,-24,"4.1"
-12,-14,-13,-14,"4.1"
-10,-11,-13,-24,"4.1"
-9,-10,-21,-24,"4.1"
-15,-9,-15,-29,"4.1"
-13,-9,-18,-23,"4.1"
-7,-14,-9,-20,"4.1"
-11,-14,-18,-27,"4.1"
-8,-13,-22,-17,"4.1"
-16,-9,-9,-24,"4.1"
-12,-11,-18,-11,"4.1"
-7,-17,-9,-25,"4.1"
-20,-13,-14,-28,"4.1"
-12,-13,-17,-26,"4.1"
-11,-14,-21,-22,"4.1"
-8,-15,-19,-14,"4.1"
-19,-13,-19,-21,"4.1"
-10,-9,-17,-17,"4.1"
-18,-8,-17,-15,"4.1"
-8,-7,-15,-21,"4.1"
-11,-12,-17,-20,"4.1"
-7,-23,-8,-28,"4.1"
-9,-8,-8,-10,"4.1"
-8,-18,-18,-29,"4.1"
-17,-18,-21,-28,"4.1"
-16,-15,-7,-18,"4.1"
-19,-15,-18,-22,"4.1"
-7,-10,-22,-15,"4.1"
-18,-10,-18,-17,"4.1"
-18,-15,-11,-29,"4.1"
-11,-21,-21,-20,"4.2"
-12,-16,-10,-19,"4.2"
-17,-10,-22,-14,"4.2"
-17,-24,-15,-25,"4.2"
-20,-14,-20,-13,"4.2"
-22,-10,-19,-21,"4.2"
-19,-13,-20,-15,"4.2"
-21,-7,-14,-15,"4.2"
-20,-10,-15,-12,"4.2"
-12,-7,-9,-17,"4.2"
-13,-16,-23,-16,"4.2"
-16,-14,-16,-14,"4.2"
-21,-11,-19,-15,"4.2"
-25,-13,-13,-15,"4.2"
-8,-9,-15,-16,"4.2"
-16,-12,-14,-13,"4.2"
-20,-9,-10,-21,"4.2"
-9,-13,-13,-20,"4.2"
-11,-8,-19,-23,"4.2"
-12,-13,-10,-17,"4.2"
-18,-11,-21,-18,"4.2"
-12,-19,-23,-19,"4.2"
-9,-19,-21,-23,"4.2"
-16,-9,-19,-16,"4.2"
-18,-18,-23,-15,"4.2"
-24,-10,-20,-16,"4.2"
-5,-10,-8,-20,"4.2"
-17,-13,-19,-17,"4.2"
-17,-8,-8,-12,"4.2"
-17,-15,-20,-15,"4.2"
-22,-13,-16,-13,"4.2"
-11,-18,-16,-14,"4.3"
-11,-8,-20,-13,"4.3"
